,gene,lr,p,ddf,p_corrected
89,ABHD2,1.2967312341647812,0.25481116561836115,1.0,0.6581627251763168
90,ABHD3,2.1358726204439336,0.1438885612492182,1.0,0.5413947868172214
91,ABHD4,0.5386631255457814,0.46298729920915305,1.0,0.8002076754747627
92,ABHD5,1.1207221088798178,0.28976301835831897,1.0,0.6878726687786513
93,ABHD6,0.0759251250883608,0.7828974494736347,1.0,0.9384249011750707
94,ABHD8,0.2534972901157744,0.6146232226613217,1.0,0.8787843934495982
95,ABI1,0.8687696149431758,0.3512961565440489,1.0,0.7308186701222407
96,ABI2,1.3142171292658986,0.25163253830090726,1.0,0.6551442681553805
97,ABI3,0.798047410088202,0.3716778037245396,1.0,0.7466268638668162
98,ABI3BP,2.7679919688930568,0.09616673136428738,1.0,0.466556656387349
99,ABITRAM,1.6433276981906602,0.1998695054793456,1.0,0.6053274841828995
100,ABL1,3.724257970363851,0.05362745091058761,1.0,0.3736717138957611
101,ABL2,2.4378202072475688,0.11844071013050253,1.0,0.5049773951159615
102,ABLIM1,1.3263322743746357,0.2494587595502909,1.0,0.6528817792197915
103,ABLIM2,0.16595374100370464,0.6837331711641018,1.0,0.9059707585840437
104,ABLIM3,0.842101968604311,0.35879629796387935,1.0,0.737046498683021
105,ABR,2.3571346891319536,0.12471106576461569,1.0,0.5148367650161534
106,ABRA,0.15391803979423457,0.6948189091866694,1.0,0.9088755256106067
107,ABRACL,1.199071167689226,0.27350740099224724,1.0,0.6738509065677221
108,ABRAXAS1,2.580936781253513,0.10815763590866985,1.0,0.48551329624781764
109,ABRAXAS2,5.09071887579762,0.024054218517600603,1.0,0.26876137503040576
110,ABT1,2.4446054095124055,0.11792953713565549,1.0,0.5038115481567141
111,ABTB1,3.2062481640878104,0.0733575158358368,1.0,0.4213621654126721
112,ABTB2,1.8031995287376503,0.17932616824930464,1.0,0.58366162950966
113,ABTB3,0.7384499206534656,0.39015787666679413,1.0,0.758318868962744
114,ACAA1,0.759058565493433,0.3836233028178484,1.0,0.7538503002910618
115,ACAA2,1.069654315871503,0.30102354070450305,1.0,0.6971251799175545
116,ACACA,0.32213764412949786,0.5703258222863916,1.0,0.8580421435141607
117,ACACB,0.28906931446408635,0.5908175535619054,1.0,0.8676787311606751
118,ACAD10,3.6902666976354794,0.05473086425765282,1.0,0.3773738646646522
119,ACAD11,0.2613384776291241,0.6092020904693722,1.0,0.8761215464518346
120,ACAD8,6.540692687544151,0.010543428814646587,1.0,0.1903153237227352
121,ACAD9,2.279118093533725,0.13112641674444706,1.0,0.5243290260930853
122,ACADL,0.05490034153490342,0.8147457055951595,1.0,0.948400355192833
123,ACADM,0.004834714450225874,0.9445660736719734,1.0,0.9864099623456093
124,ACADS,1.3819206381376716,0.23977426356362777,1.0,0.644333442270311
125,ACADSB,4.814502375568736,0.028221219033979793,1.0,0.2904473474964891
126,ACADVL,0.012128867539558996,0.9123053738621802,1.0,0.9774185527958574
127,ACAN,0.0523934615143844,0.8189496091746764,1.0,0.9495145198490325
