,gene,lr,p,ddf,p_corrected
5384,FLT3,1.2462020103955638,0.26427911439785284,1.0,0.8504745733550745
5385,FLT3LG,1.4695155641400106,0.22542214231675659,1.0,0.8345417703069116
5386,FLT4,0.4274712886372072,0.5132323641063053,1.0,0.9453987619413399
5387,FLVCR1,0.967183280041354,0.3253836667487685,1.0,0.882988565150636
5388,FLVCR2,0.25156652920304623,0.6159741897490643,1.0,0.9589584290792913
5389,FLYWCH1,0.04123163672602459,0.8390914592446207,1.0,0.9901718785933044
5390,FLYWCH2,1.6672222342774603,0.19663100671713246,1.0,0.8170533929486118
5391,FMC1,0.8255786835497929,0.36355412242275387,1.0,0.8944875157508886
5392,FMN1,0.8661031190722497,0.3520363938851263,1.0,0.8919412805150166
5393,FMN2,0.002786705486187202,0.9578998225097063,1.0,0.9969726413568181
5394,FMNL1,0.35861305003118105,0.5492775227422144,1.0,0.9509732299403916
5395,FMNL2,3.6398241462025,0.056412892533977146,1.0,0.662704410061776
5396,FMNL3,6.484295310558309,0.01088316751833269,1.0,0.48591600823658326
5397,FMO1,1.16255038227132,0.28093724091451544,1.0,0.8638209848626508
5398,FMO2,0.11788604823141213,0.7313386469746537,1.0,0.9774790878839852
5399,FMO3,1.385964031786898,0.23908786221182038,1.0,0.8399881014347915
5400,FMO4,0.07646747843182311,0.7821429128085103,1.0,0.9837165219695088
5401,FMO5,0.8593555891281994,0.3539190882103097,1.0,0.8919412805150166
5402,FMOD,4.1394709335240805,0.04189426127486639,1.0,0.6346435117632735
5403,FMR1,8.575883903343538,0.0034064455041600784,1.0,0.36993167334811583
5404,FMR1NB,1.342563866747696,0.24658233078015585,1.0,0.8448393296239232
5405,FN1,0.12064272339625859,0.7283384470128137,1.0,0.9766887262693325
5406,FN3K,0.019409456055655028,0.8891990057985681,1.0,0.9950827632934458
5407,FN3KRP,0.49382296541671167,0.4822269052604362,1.0,0.9355039443840762
5408,FNBP1,1.703959181980963,0.19177101536083527,1.0,0.8135891304641761
5409,FNBP1L,0.4956811335803195,0.4814039665200712,1.0,0.9355039443840762
5410,FNBP4,1.3309199086636454,0.24864163101338144,1.0,0.8448393296239232
5411,FNDC1,0.7002884857699883,0.4026867758291077,1.0,0.9077955054340477
5412,FNDC10,0.05154843438117496,0.820390459166454,1.0,0.9874402972058218
5413,FNDC11,0.37254618566294084,0.5416196395503707,1.0,0.9502362082390897
5414,FNDC3A,5.87810984362136,0.01533027048656653,1.0,0.5161820395047847
5415,FNDC3B,0.20517582861089068,0.650575107025702,1.0,0.9630385013239324
5416,FNDC4,2.13132391870613,0.14431606159151003,1.0,0.7768586180942799
5417,FNDC5,0.3946545404173776,0.5298628684668489,1.0,0.9469682186378496
5418,FNDC7,2.3377913858935244,0.1262684660828972,1.0,0.7577431374804049
5419,FNDC8,1.3595330432317496,0.24361842565715697,1.0,0.8438047765371384
5420,FNDC9,0.12235417729493747,0.7264950886541269,1.0,0.9766887262693325
5421,FNIP1,0.44173525584233175,0.5062861082268709,1.0,0.9437533672973065
5422,FNIP2,1.839901851804143,0.17496245125147153,1.0,0.8022829026774898
5423,FNTA,0.4103927654857671,0.5217702204184713,1.0,0.9466151873880015
5424,FNTB,0.24724711214639683,0.6190201755232422,1.0,0.9600103921253156
5425,FOCAD,0.034197946309177496,0.8532863972426676,1.0,0.9925337775491011
5426,FOLH1,1.2322055908953189e-05,0.997199208646119,1.0,0.9994438889131896
5427,FOLR1,1.7683857580600488,0.18358198041473545,1.0,0.809907126873034
5428,FOLR2,0.8859521428844346,0.3465766011957725,1.0,0.8907882486766263
5429,FOS,0.18430219536526238,0.6677017766290976,1.0,0.9665747087510548
5430,FOSB,1.6299783034685333,0.20170604951344046,1.0,0.8200070574707428
5431,FOSL1,0.07255541829294998,0.7876517949207418,1.0,0.984803935008243
5432,FOSL2,3.46553864104294,0.06266009642403092,1.0,0.6690505499472367
5433,FOXA1,2.5790615935188725,0.10828584102737451,1.0,0.7476507400953458
5434,FOXA2,2.036934850977559,0.15351872010344475,1.0,0.7840107337198163
5435,FOXA3,3.296151862741681e-05,0.9954192005137844,1.0,0.9994438889131896
5436,FOXB1,0.00089802679440254,0.9760932956091747,1.0,0.9977370371133018
5437,FOXB2,0.4316652386335136,0.5111729703094625,1.0,0.9443899200134995
5438,FOXC1,0.24065309458455886,0.6237348129143112,1.0,0.9603337823156698
5439,FOXC2,0.030771853442274733,0.8607503497764443,1.0,0.9934419302426942
5440,FOXD2,0.8394422382868925,0.359556339670012,1.0,0.8928180303018647
5441,FOXD3,0.3904294205212864,0.5320737664583775,1.0,0.9473157281202151
5442,FOXD4,0.4947037842055124,0.48183652346833994,1.0,0.9355039443840762
5443,FOXD4L5,9.713192290564166,0.0018294994563496734,1.0,0.2909230831927472
5444,FOXE1,0.00197289484481189,0.9645717870560236,1.0,0.997673462712435
5445,FOXE3,5.808670680321029,0.015947344448338972,1.0,0.5211355957718964
5446,FOXF1,2.199220364107532,0.1380805591618912,1.0,0.771146733192464
5447,FOXF2,0.8307627887913895,0.36205205339325264,1.0,0.8934664086093709
5448,FOXG1,1.288047320916121,0.2564081165973117,1.0,0.8479166647511117
5449,FOXH1,0.6631344603431444,0.4154555370726616,1.0,0.912559021556968
5450,FOXI1,2.9319586210801845,0.08684207808903764,1.0,0.7127582154499686
5451,FOXI2,3.217052756316207,0.0728747302616913,1.0,0.6871553359841608
5452,FOXJ1,0.09097439783204209,0.7629420462136995,1.0,0.9812201692509133
5453,FOXJ2,1.4539216232128638,0.22789973582863515,1.0,0.8345417703069116
5454,FOXJ3,2.246369781267049,0.13392826534065969,1.0,0.7683758989781552
